Date,Close,Dividends,High,Low,Open,Volume,Stock Splits
2024-08-20 00:00:00-04:00,2.79,0.0,2.86,2.6,2.86,15300,0.0
2024-08-19 00:00:00-04:00,2.84,0.0,2.94,2.76,2.94,23100,0.0
2024-08-16 00:00:00-04:00,2.95,0.0,3.18,2.9,3.0,49400,0.0
2024-08-15 00:00:00-04:00,3.0,0.0,3.11,2.85,2.95,64400,0.0
2024-08-14 00:00:00-04:00,2.9,0.0,2.9,2.81,2.86,7100,0.0
2024-08-13 00:00:00-04:00,2.93,0.0,3.0,2.81,3.0,9200,0.0
2024-08-12 00:00:00-04:00,2.98,0.0,3.08,2.88,2.99,20700,0.0
2024-08-09 00:00:00-04:00,2.92,0.0,3.0,2.75,3.0,8000,0.0
2024-08-08 00:00:00-04:00,2.9,0.0,3.0,2.71,2.74,30100,0.0
2024-08-07 00:00:00-04:00,2.68,0.0,2.85,2.66,2.8,11600,0.0
2024-08-06 00:00:00-04:00,2.77,0.0,2.94,2.71,2.94,10700,0.0
2024-08-05 00:00:00-04:00,2.7,0.0,3.0,2.54,3.0,34900,0.0
2024-08-02 00:00:00-04:00,3.12,0.0,3.22,3.02,3.1,9100,0.0
2024-08-01 00:00:00-04:00,3.23,0.0,3.36,3.06,3.36,14000,0.0
2024-07-31 00:00:00-04:00,3.38,0.0,3.59,3.35,3.59,12500,0.0
2024-07-30 00:00:00-04:00,3.49,0.0,3.55,3.19,3.19,30800,0.0
2024-07-29 00:00:00-04:00,3.21,0.0,3.26,3.17,3.25,11100,0.0
2024-07-26 00:00:00-04:00,3.24,0.0,3.24,3.02,3.13,19400,0.0
2024-07-25 00:00:00-04:00,3.08,0.0,3.24,3.07,3.24,15200,0.0
2024-07-24 00:00:00-04:00,3.13,0.0,3.65,3.04,3.65,91500,0.0
2024-07-23 00:00:00-04:00,3.71,0.0,3.82,3.61,3.66,35100,0.0
2024-07-22 00:00:00-04:00,3.66,0.0,3.76,3.57,3.7,22300,0.0
2024-07-19 00:00:00-04:00,3.74,0.0,3.8,3.65,3.8,8300,0.0
2024-07-18 00:00:00-04:00,3.8,0.0,3.85,3.53,3.53,10700,0.0
2024-07-17 00:00:00-04:00,3.57,0.0,4.31,3.45,4.31,189600,0.0
2024-07-16 00:00:00-04:00,4.22,0.0,4.41,4.03,4.06,86000,0.0
2024-07-15 00:00:00-04:00,4.07,0.0,4.15,3.86,3.92,28500,0.0
2024-07-12 00:00:00-04:00,3.84,0.0,3.93,3.8,3.9,11200,0.0
2024-07-11 00:00:00-04:00,3.8,0.0,3.9,3.56,3.56,39500,0.0
2024-07-10 00:00:00-04:00,3.66,0.0,3.86,3.51,3.6,112300,0.0
2024-07-09 00:00:00-04:00,3.51,0.0,3.59,3.45,3.59,19400,0.0
2024-07-08 00:00:00-04:00,3.44,0.0,3.6,3.41,3.41,42300,0.0
2024-07-05 00:00:00-04:00,3.4,0.0,3.4,3.27,3.27,4000,0.0
2024-07-03 00:00:00-04:00,3.32,0.0,3.33,3.32,3.33,1200,0.0
2024-07-02 00:00:00-04:00,3.31,0.0,3.43,3.28,3.43,6400,0.0
2024-07-01 00:00:00-04:00,3.45,0.0,3.59,3.38,3.5,43800,0.0
2024-06-28 00:00:00-04:00,3.53,0.0,3.59,3.27,3.27,67000,0.0
2024-06-27 00:00:00-04:00,3.23,0.0,3.23,3.07,3.2,15700,0.0
2024-06-26 00:00:00-04:00,3.1,0.0,3.39,2.95,3.15,34900,0.0
2024-06-25 00:00:00-04:00,3.24,0.0,3.35,3.01,3.05,107500,0.0
2024-06-24 00:00:00-04:00,2.99,0.0,3.05,2.77,2.77,15800,0.0
2024-06-21 00:00:00-04:00,2.82,0.0,3.12,2.78,3.02,53200,0.0
2024-06-20 00:00:00-04:00,3.13,0.0,3.25,3.01,3.25,142500,0.0
2024-06-18 00:00:00-04:00,2.96,0.0,3.15,2.92,2.95,41500,0.0
2024-06-17 00:00:00-04:00,3.08,0.0,3.62,2.84,3.37,527000,0.0
2024-06-14 00:00:00-04:00,3.35,0.0,3.66,3.21,3.25,120300,0.0
2024-06-13 00:00:00-04:00,3.34,0.0,3.46,3.01,3.07,69700,0.0
2024-06-12 00:00:00-04:00,3.07,0.0,3.34,2.75,3.34,72500,0.0
2024-06-11 00:00:00-04:00,3.43,0.0,3.77,3.33,3.51,82100,0.0
2024-06-10 00:00:00-04:00,3.47,0.0,4.55,3.35,4.16,285100,0.0
2024-06-07 00:00:00-04:00,5.2,0.0,5.26,5.03,5.03,22600,0.0
2024-06-06 00:00:00-04:00,5.11,0.0,5.31,5.06,5.16,14300,0.0
2024-06-05 00:00:00-04:00,5.17,0.0,5.17,5.03,5.03,6600,0.0
2024-06-04 00:00:00-04:00,5.12,0.0,5.48,5.01,5.01,63700,0.0
2024-06-03 00:00:00-04:00,5.05,0.0,5.26,4.85,4.85,55900,0.0
2024-05-31 00:00:00-04:00,4.74,0.0,5.19,4.32,4.36,57000,0.0
2024-05-30 00:00:00-04:00,4.49,0.0,4.77,4.42,4.7,29900,0.0
2024-05-29 00:00:00-04:00,4.84,0.0,5.03,4.37,4.41,93100,0.0
2024-05-28 00:00:00-04:00,4.57,0.0,4.58,4.15,4.2,100300,0.07
2024-05-24 00:00:00-04:00,4.57,0.0,5.55,4.51,4.98,69627,0.0
2024-05-23 00:00:00-04:00,4.91,0.0,5.1,4.88,4.93,39307,0.0
2024-05-22 00:00:00-04:00,4.89,0.0,5.4,4.7,5.25,93987,0.0
2024-05-21 00:00:00-04:00,5.86,0.0,6.0,5.26,5.47,27660,0.0
2024-05-20 00:00:00-04:00,5.64,0.0,5.64,5.45,5.53,7660,0.0
2024-05-17 00:00:00-04:00,5.41,0.0,5.64,5.4,5.49,5513,0.0
2024-05-16 00:00:00-04:00,5.52,0.0,5.53,5.25,5.47,31713,0.0
2024-05-15 00:00:00-04:00,5.41,0.0,5.7,5.34,5.51,15093,0.0
2024-05-14 00:00:00-04:00,5.47,0.0,5.85,5.41,5.59,8840,0.0
2024-05-13 00:00:00-04:00,5.57,0.0,5.82,5.4,5.66,20707,0.0
2024-05-10 00:00:00-04:00,5.64,0.0,6.3,5.45,6.16,23653,0.0
2024-05-09 00:00:00-04:00,6.15,0.0,6.45,5.89,5.94,14727,0.0
2024-05-08 00:00:00-04:00,6.15,0.0,6.15,5.45,5.55,13173,0.0
2024-05-07 00:00:00-04:00,5.55,0.0,5.76,5.51,5.62,6293,0.0
2024-05-06 00:00:00-04:00,5.52,0.0,5.8,5.41,5.8,14107,0.0
2024-05-03 00:00:00-04:00,5.67,0.0,5.84,5.66,5.7,3133,0.0
2024-05-02 00:00:00-04:00,5.67,0.0,5.84,5.55,5.84,5753,0.0
2024-05-01 00:00:00-04:00,5.62,0.0,5.62,5.45,5.45,2893,0.0
2024-04-30 00:00:00-04:00,5.45,0.0,5.67,5.45,5.55,2587,0.0
2024-04-29 00:00:00-04:00,5.43,0.0,5.7,5.41,5.55,3053,0.0
2024-04-26 00:00:00-04:00,5.53,0.0,5.55,5.37,5.37,4207,0.0
2024-04-25 00:00:00-04:00,5.41,0.0,5.7,5.41,5.66,3167,0.0
2024-04-24 00:00:00-04:00,5.58,0.0,5.7,5.45,5.59,4740,0.0
2024-04-23 00:00:00-04:00,5.68,0.0,5.85,5.57,5.68,29433,0.0
2024-04-22 00:00:00-04:00,5.55,0.0,5.7,5.47,5.66,7227,0.0
2024-04-19 00:00:00-04:00,5.66,0.0,5.85,5.47,5.62,2633,0.0
2024-04-18 00:00:00-04:00,5.67,0.0,5.7,5.41,5.58,2400,0.0
2024-04-17 00:00:00-04:00,5.52,0.0,5.85,5.41,5.62,6213,0.0
2024-04-16 00:00:00-04:00,5.52,0.0,5.84,5.32,5.41,12080,0.0
2024-04-15 00:00:00-04:00,5.41,0.0,6.0,5.41,5.84,35933,0.0
2024-04-12 00:00:00-04:00,5.78,0.0,6.22,5.7,6.15,20560,0.0
2024-04-11 00:00:00-04:00,6.2,0.0,6.45,6.07,6.3,5000,0.0
2024-04-10 00:00:00-04:00,6.3,0.0,6.34,6.18,6.24,5867,0.0
2024-04-09 00:00:00-04:00,6.3,0.0,6.75,6.18,6.32,14480,0.0
2024-04-08 00:00:00-04:00,6.6,0.0,6.61,6.3,6.61,5847,0.0
2024-04-05 00:00:00-04:00,6.69,0.0,6.97,6.16,6.97,28980,0.0
2024-04-04 00:00:00-04:00,6.87,0.0,6.99,6.63,6.93,18167,0.0
2024-04-03 00:00:00-04:00,6.66,0.0,7.12,6.63,7.12,15940,0.0
2024-04-02 00:00:00-04:00,6.97,0.0,7.45,6.64,6.97,39980,0.0
2024-04-01 00:00:00-04:00,6.97,0.0,7.2,6.47,6.59,45567,0.0
2024-03-28 00:00:00-04:00,6.45,0.0,6.6,6.22,6.6,20353,0.0
2024-03-27 00:00:00-04:00,6.49,0.0,6.68,6.33,6.53,12807,0.0
2024-03-26 00:00:00-04:00,6.45,0.0,6.74,6.42,6.6,25087,0.0
2024-03-25 00:00:00-04:00,6.6,0.0,6.69,6.34,6.43,14180,0.0
2024-03-22 00:00:00-04:00,6.53,0.0,6.78,6.18,6.75,25913,0.0
2024-03-21 00:00:00-04:00,6.64,0.0,6.9,6.48,6.9,17627,0.0
2024-03-20 00:00:00-04:00,6.72,0.0,6.75,5.95,6.05,90160,0.0
2024-03-19 00:00:00-04:00,5.93,0.0,6.14,5.78,6.06,24653,0.0
2024-03-18 00:00:00-04:00,6.0,0.0,6.2,5.58,5.76,51720,0.0
2024-03-15 00:00:00-04:00,5.32,0.0,5.59,5.32,5.59,8407,0.0
2024-03-14 00:00:00-04:00,5.53,0.0,5.7,5.41,5.49,8213,0.0
2024-03-13 00:00:00-04:00,5.59,0.0,5.7,5.52,5.68,6360,0.0
2024-03-12 00:00:00-04:00,5.58,0.0,5.95,5.45,5.95,14480,0.0
2024-03-11 00:00:00-04:00,5.73,0.0,6.07,5.62,5.62,21407,0.0
2024-03-08 00:00:00-05:00,5.8,0.0,5.84,5.55,5.7,18007,0.0
2024-03-07 00:00:00-05:00,5.55,0.0,5.88,5.4,5.82,21127,0.0
2024-03-06 00:00:00-05:00,5.84,0.0,5.95,5.61,5.64,12367,0.0
2024-03-05 00:00:00-05:00,5.66,0.0,5.85,5.46,5.78,13973,0.0
2024-03-04 00:00:00-05:00,5.72,0.0,6.07,5.66,6.07,8547,0.0
2024-03-01 00:00:00-05:00,5.91,0.0,5.99,5.62,5.78,19773,0.0
2024-02-29 00:00:00-05:00,5.78,0.0,6.14,5.7,6.14,17893,0.0
2024-02-28 00:00:00-05:00,6.07,0.0,6.15,5.88,6.03,18233,0.0
2024-02-27 00:00:00-05:00,6.16,0.0,6.2,5.55,5.62,61367,0.0
2024-02-26 00:00:00-05:00,5.66,0.0,5.93,5.4,5.62,19133,0.0
2024-02-23 00:00:00-05:00,5.58,0.0,6.0,5.3,5.3,27220,0.0
2024-02-22 00:00:00-05:00,5.68,0.0,5.79,5.16,5.7,22993,0.0
2024-02-21 00:00:00-05:00,5.62,0.0,6.0,5.4,5.8,48213,0.0
2024-02-20 00:00:00-05:00,5.84,0.0,6.93,5.72,6.53,404533,0.0
2024-02-16 00:00:00-05:00,5.85,0.0,6.15,5.58,5.85,14413,0.0
2024-02-15 00:00:00-05:00,5.84,0.0,5.84,5.7,5.7,14413,0.0
2024-02-14 00:00:00-05:00,5.85,0.0,5.86,5.47,5.58,17313,0.0
2024-02-13 00:00:00-05:00,5.7,0.0,5.85,5.43,5.7,27787,0.0
2024-02-12 00:00:00-05:00,5.78,0.0,6.3,5.55,5.82,21313,0.0
2024-02-09 00:00:00-05:00,5.93,0.0,6.0,5.57,5.84,17520,0.0
2024-02-08 00:00:00-05:00,5.72,0.0,6.01,5.7,5.72,16440,0.0
2024-02-07 00:00:00-05:00,5.66,0.0,5.99,5.55,5.72,15427,0.0
2024-02-06 00:00:00-05:00,5.85,0.0,6.45,5.41,6.15,29220,0.0
2024-02-05 00:00:00-05:00,6.15,0.0,6.78,6.0,6.74,35760,0.0
2024-02-02 00:00:00-05:00,6.6,0.0,6.68,6.0,6.49,14113,0.0
2024-02-01 00:00:00-05:00,6.54,0.0,6.78,6.3,6.6,16133,0.0
2024-01-31 00:00:00-05:00,6.6,0.0,6.9,6.48,6.89,25487,0.0
2024-01-30 00:00:00-05:00,7.03,0.0,7.49,6.75,7.18,28400,0.0
2024-01-29 00:00:00-05:00,7.2,0.0,7.71,6.54,7.11,147553,0.0
2024-01-26 00:00:00-05:00,7.01,0.0,7.28,6.54,6.8,45533,0.0
2024-01-25 00:00:00-05:00,6.82,0.0,6.9,6.24,6.45,146553,0.0
2024-01-24 00:00:00-05:00,6.6,0.0,7.01,5.88,6.45,87527,0.0
2024-01-23 00:00:00-05:00,6.26,0.0,6.3,5.74,5.74,38107,0.0
2024-01-22 00:00:00-05:00,5.86,0.0,6.09,5.7,6.09,16727,0.0
2024-01-19 00:00:00-05:00,5.88,0.0,5.94,5.78,5.94,12227,0.0
2024-01-18 00:00:00-05:00,5.84,0.0,6.22,5.84,6.15,23460,0.0
2024-01-17 00:00:00-05:00,6.24,0.0,6.3,5.59,6.3,27727,0.0
2024-01-16 00:00:00-05:00,6.32,0.0,6.75,6.15,6.66,33673,0.0
2024-01-12 00:00:00-05:00,6.64,0.0,7.11,6.48,6.9,34253,0.0
2024-01-11 00:00:00-05:00,7.11,0.0,7.35,6.91,7.22,27840,0.0
2024-01-10 00:00:00-05:00,7.35,0.0,7.49,7.2,7.2,20893,0.0
2024-01-09 00:00:00-05:00,7.47,0.0,7.49,7.07,7.35,23393,0.0
2024-01-08 00:00:00-05:00,7.41,0.0,7.61,7.12,7.34,23813,0.0
2024-01-05 00:00:00-05:00,7.32,0.0,7.59,7.32,7.44,32993,0.0
2024-01-04 00:00:00-05:00,7.5,0.0,8.11,7.5,7.83,41007,0.0
2024-01-03 00:00:00-05:00,8.02,0.0,8.41,7.5,7.57,118587,0.0
2024-01-02 00:00:00-05:00,7.57,0.0,7.59,7.43,7.5,35880,0.0
2023-12-29 00:00:00-05:00,7.64,0.0,7.86,7.17,7.35,403387,0.0
2023-12-28 00:00:00-05:00,7.5,0.0,7.71,7.35,7.51,64920,0.0
2023-12-27 00:00:00-05:00,7.65,0.0,7.78,7.29,7.43,42027,0.0
2023-12-26 00:00:00-05:00,7.56,0.0,8.1,7.35,8.1,45093,0.0
2023-12-22 00:00:00-05:00,7.78,0.0,8.04,7.55,7.72,45893,0.0
2023-12-21 00:00:00-05:00,7.95,0.0,7.98,6.97,7.61,69620,0.0
2023-12-20 00:00:00-05:00,7.57,0.0,8.01,7.2,7.78,86733,0.0
2023-12-19 00:00:00-05:00,7.88,0.0,8.55,7.55,7.65,120287,0.0
2023-12-18 00:00:00-05:00,7.7,0.0,8.4,7.65,7.65,62833,0.0
2023-12-15 00:00:00-05:00,8.1,0.0,8.1,7.09,7.09,71453,0.0
2023-12-14 00:00:00-05:00,7.29,0.0,7.76,6.9,7.07,88093,0.0
2023-12-13 00:00:00-05:00,7.08,0.0,7.51,6.45,7.5,118240,0.0
2023-12-12 00:00:00-05:00,7.8,0.0,8.62,7.5,8.62,93700,0.0
2023-12-11 00:00:00-05:00,8.97,0.0,9.75,8.77,9.45,237487,0.0
2023-12-08 00:00:00-05:00,9.66,0.0,9.8,8.79,9.0,141440,0.0
2023-12-07 00:00:00-05:00,9.09,0.0,9.56,8.72,9.0,119913,0.0
2023-12-06 00:00:00-05:00,9.65,0.0,10.45,9.42,10.45,82107,0.0
2023-12-05 00:00:00-05:00,10.5,0.0,11.48,10.31,11.48,268573,0.0
2023-12-04 00:00:00-05:00,10.97,0.0,11.39,10.77,10.78,163080,0.0
2023-12-01 00:00:00-05:00,11.19,0.0,12.52,10.69,12.0,92420,0.0
2023-11-30 00:00:00-05:00,12.6,0.0,14.09,12.45,13.56,102260,0.0
2023-11-29 00:00:00-05:00,14.37,0.0,14.7,13.45,14.09,120500,0.0
2023-11-28 00:00:00-05:00,14.55,0.0,16.2,13.8,15.9,670547,0.0
2023-11-27 00:00:00-05:00,52.65,0.0,71.85,47.82,60.15,1287233,0.0
2023-11-24 00:00:00-05:00,43.12,0.0,44.34,42.0,43.95,2680,0.0
2023-11-22 00:00:00-05:00,45.3,0.0,53.1,42.15,53.1,4660,0.0
2023-11-21 00:00:00-05:00,,,,,,0,0.04
